# Constructed from biom file
#OTU ID	NuBotR1	NuBotR2	NuBotR3	NuTopR1	NuTopR2	NuTopR3	NyBotR1	NyBotR2	NyBotR3	NyTopR1	NyTopR2	NyTopR3
72f5f98ea7e1c2bfb7507781c2a8920a	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154ee6bb4a4825e32e932e6549e4869c	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e24fa8bf43a54a32b09e5c138fcd376	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b6dbf47a7267e76c981c83d388c0504	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f78c0f7d6215392c9d8b9b4ecc7c7596	0.0	10.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8333e31f37e50aaa70d53b4e42dea788	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
c88f5f2e059e93a3f2cc63a5a1e2e198	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d85ffee20e5d1a816b87e4baab1a370	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd1495bd91c1417016c4b8b2bc7fa9d8	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc87499d692ca4ae87ace41066e8d85e	0.0	0.0	13.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3226a92d185fdf29b1524068986e6c70	0.0	0.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aff82577173cd82d5cb82ae5192a551e	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
ccad747466693aa24fa36c4833368905	0.0	0.0	4.0	4.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
d185338e32063a691256e8aedde84de6	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292d643bf09d5fa0fdcce9148a8fd980	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74c950f12569ef62b5ca5e9fcae4bde0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c817f1c7d52927b7956af13947869696	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
ef8e51fb9eb3b25167e5a1c3c8ce9176	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	3.0
72b64f6cbf1d1c586ea4e63ec7423ae2	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6f0fb2695d51bd223fcac734d58a16e6	0.0	0.0	0.0	0.0	2.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
eb99091551781b7f87fe5e06e046f691	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
f693ab7987ff330ba79228ab0b815fe9	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
d4a09ef0c4b35e9a23c7d09071e7264b	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
25f5a21ae55f2ac93db2f232ffa50b3c	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0
0ba6329e41018ed0e71916c12ace655f	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
cf3a5d70d845c90957eba1293cf7f767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
5c5f3e08a7c3b558690280059192a1d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
6905d2d05ab2501a8a6be0e898755e6a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
a3129afed4736fe036475fc7b25dc540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
51423d89dccc9aaeab96d017362f83fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
401cf7125b3af42882d0a7bccb7a02aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
54a73bac2d13452b36d14e9654477ccf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
56e578a2dc15121fcf53bab911173d6d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
50d027199a0e562ad3f2743a4e41b286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
8c4a3f159bee9e8cf7d89fc593906f69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
5cc652723d8dbda8ddf92ae143b6c034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
04120e932c5301406379740fa315836d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
6f96fc72db7c3071ad5a43cd9847f2fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
c777d9b06d41e0033e4317353babccf9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
ddddf458f6967d112d8baecae08539a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
e947074c0d77433f5e0ed78bf6b5980b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
bbc13f11519d7e0d00c204e5e621005d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
d7b2c6da5d29d5e6d8bf0c7fecd6aed6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
21e2309bdb9a5c1f1855880c6ff8006a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
6931e12c3bb08c806afd3e8c08a06bc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
737b22a0d0a9f347f2aa3aac0bb9653a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
842fee85c73d017abb9dfceb808d3cca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
70557f1cd069f111ebdc87acbfe4695a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0
d156bd7339751439c1f2ebc4f746ab40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	0.0
20f8909cc1180b7167d20db09164317a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0
bcebcbf7b3a5fd6fb55eba41b5a033e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
df7637e65ac6301592cd67b7345e818c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
0daff0caa8899cf1966ce33d6acc8394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
60a196731d1d4a8e0ac0e497b7c59a04	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90f480200295d92cec0b246fb072bafb	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2dcc80337f2c14ed01f357eaab73c3f0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
430c4a30bc0d8ef8b038cc80a664d606	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
184c519f33e21f8c5c83d59e4090407b	5.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13e8747723926ab3a7867aad7bd6870e	2.0	8.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
581e0342d13bf5fe5498489d4d5b74c6	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55170177f912086a74517afaa9133c21	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b63c207d05fca5026e51b98026e82da5	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71c1a8901fcd6f6a45221fc74c53465f	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59cc1fe8f92ffb7e047f63de9ed85701	0.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe84a7704d9e64e728db77fe1ece6094	0.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25c2a654509c1d24e1379d0cf968b735	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
e690c16f4a522fc830aebe2068cc7fdd	0.0	7.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa3d521147618df1949dfc08cad2977f	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
d1b397b28ec215c76923118ed012b909	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b7c48fd24dbf1506c34c7588f34fbf9b	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65d38c30ed1040095252c38b2acd7365	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d73b7ec09c4f93cc5772eddf68e50a0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
711b3814395194b18c3182bf7050548f	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
4677fd3db8b28d7e2a68af743cf43e01	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adb43ce7222135cb0d7afff3b812df9c	0.0	0.0	0.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
3ac6d18a110876a29245ce776cfb0a3e	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d54182979df2a67823c2c9178163a058	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0
6274c5489562b510e9f4ffb45331b210	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
2d27789434ae3d38ff12a12b592be50f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
0d6f328eaad115510d3ac1e98c6198a2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
22d54ae9880f9582662caeb17b5e1101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
3ff189799f4569d0a491af90902c2e77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
411156b0279e42301a6ff5e7cb5c1451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
c3beacfb757024bd5d4e04a6823bd3e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
a389aa087d9398ade70ab9a2a03efecd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
cafec44d4bf51303fc69e3602b6c834c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
b4e7caf1e44fcd0e2596fb2036766a9a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
ae618d9923a70187da6c2c8f163a3062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
d0990e375b7ea53fe7b357b7ff39999b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
7cd1e53d95a122da84903b42e1762f41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
8d80d5a5ad697d18ae817321d78f1fac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
e0d7bbec0bd2131d5302d26a1345a265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
c7a57fcfee7c672b980a612dd2f4b158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
109d54081eb0e7fda3ae768699ad5ff0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
ff9f6648e38b547a277971100510d2e2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
edc64dd9ca6700fd4af048d94c235cb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
d33796b9dc9e41e53058d350b3ab6d89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
8f3b9c78a6c83a906d7d3b9b62fc2a50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
8a332520e67c81b7a5f882f6aec0b7d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
766c1212a39249797275becd83f11acf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
46e7a5df1e967942713ce7b1d6961b3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
653a6c9f8f36fb8420db803abd51849f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
3201052b9ad98b5788915ef9ac8e2d5f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
39ca36378ee6305269b93ad4beec0cf6	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b13fa4948cd7bcb56dd1d90bd988fe1	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f214bac37a3a003060dfc6f5fc38e29b	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
394abeb3e5848eb0a08f1d5e4e3256a8	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a0a70117d2e59c4a07247c47e1bbe59	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2aec83a031490c75547407445e83dfe9	8.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b19ed718819c51b24ba8be8a00fefa05	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74b4183f41847ab2f75f9a81b5e22275	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d86b7b49bcef8d1d72cc2958fe4bff4	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f0c84831d748caa0d1bd1747bf24b157	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8436e323187ef426d6a7387d76d07359	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3051a1b243bca3b5d2629cc557d4902	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44ccbdea12791685fc0eaa9db0415317	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5c12e29d690592d759cd15ef1e961cb	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b9f49abd756b102e823f01ec256798b	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f05c5e8ef26c8510a037615c330b1a2	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
32dc12b1ae2a88a548999716b4b17032	0.0	5.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
9f177daf08f2e1f9f673366190473410	0.0	4.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87f077937c34452fdc6a00a165decc25	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
88b6c0f9c5d9a1f4341e3bd1736248c6	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8978f21ee39beddd0e073fa42158721	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46d7288d479287b25a5c55651fcce9d6	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7770b2fb559621e17c766ef6e5852915	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31cd7abd33dd64e2cc4f2f64d5f3178c	0.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fe540a4b8c31ef14ee3ddd121a744ef	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
bf255e6ba7d0a44a3ef3861955990b47	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
a123116c4348957b8d58a0e49940d37c	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29aadc0195b777be65c45335b6f8bf50	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acc588bd2a77f2112f0ee3d5d345dc40	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
a13201d81a626d4ff61168c3c9c3326b	0.0	0.0	0.0	4.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0
117f1f32ec0a236727dc0a5ed7b286d1	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b1f56dcea6e76b0d2d528eab0659baac	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
8a90a519e69c936eb01783337d01e7ad	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0
0349932edfae8ef64cc89d91611ebce1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
394d8caa5ad025744abc8281b008a85b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
9900b693b9d16b8840de40ee19016ec3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
24442c90f277beec05a3c46ed5830732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
8cc3ce2119969136a2a221b19ea08b14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
2bf7a1c5b3977bda5254d7308d8c998c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0
d4c2764e835a48689e0c0d03006d23a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0
ffefbe82f02575694ad65011542a0721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
c7e7dcee4ada71a5a5e0aea042b05b44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
549abf58f40bf38c1ccc79a5fef775d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
9f86285d62787d5cc20769c4ee213e85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
fa9e2f9c5373196a41630d7a751b091d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
0868a25eb4a37f09a49e065d14446d1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
5d4ef204504cfb2a24c18e1b311138d0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
73ce366c9ec24623a9dbabbeab19afd0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
5f2a02cf02cfc794bb777ed7ddf01fa3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
550133ee31d6537e56fa83fdc6e46356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
1ddfa76e650e7bc6da93f1d5f749a5e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
5ddb13ed84ae561e401ca85cb86e7d60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
6780c8f1db784dfd876b997ff94ec488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
b616701b6f4b0b8be89865991ab10273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
e51c6fa7e4b3ba20430cd6de3441edc5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
956935a2a9d2a951ab1cd94c84ff5659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
6713ff43325f36b64accd7c70612d348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
9a9fd22635fd56ad465e9152c723cf06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
50b6830bf8d8376e40381c01d42c91d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
1236a41d8033cd852611c571cbc62550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
16a41829da2b57e1dd5a95bca126c98f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
17dc1fadd19a825ca87bc6112a67ec9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
7dadc434da4e4849b7caab9db10c1a35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
0d16dbf9a55219479462ef3eded86ea9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
8f0ceb888c452aa95b55cf374c6077b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
6c01c5f5181d87cf1f269339d1c888e5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
835a1fe948a476969e3240e2c690cf36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
cbc83a6c9927b7500f3ebdc1780bf920	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
d4a5dc729509cafa773c892556ab88f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
1a08cfeca07260d740dd530ce1b382dd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
309bcd3ad9cb84d5b26f15f90000f0ae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
8b1813237dd678116da268d44f4affd8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
b298759756e2be581e744a50eac44496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
9536719a4a6f238012c218567b706c51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0
ef043b8568ba7294f60576cb60217ea5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0
b82708b2a26a8014564a23997260a04e	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5956b49e2465b9715ec435425545fbd4	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29326049aa4b61b15d97a459a7588e0d	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f862a7671b38f8a03c40ef66f1fd0156	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
d6f2434ce502046334ba250f36fef361	3.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c60605367d3f02806af307f4d55d7fb9	3.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0
786e550221e21f1542d04915717714ca	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ddaa85917f36c32158745a660ce6b432	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833b7d6afee221c127cfb27a446469cc	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eedaaff0e65543c86fd4d36f1b7922e7	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2e8d3cc5bb0e18648cfe94c186587810	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e282890794d37d450816612f36a99a2	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
edf4c03f1b778c3c1b46fe54dce2c531	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d8df3a9dc289e05dceaac893408e2d3	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86f526b9cfeddb8367e4c30bf5af6cdb	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10fd96569850a11800ac18f1003f08f9	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a573b7b1d8542dc4534bd68ad881572	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
609603b7126bf14c3bc865f07792e378	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b25d712561f8ab54aec173422199cfea	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
c3efac008da4447a30feb040d91440de	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
