Feature ID	Taxon	Consensus
6f69bb4475971932f6f7df3e2ea17ebc	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas;Roseomonas_sp.;	1.0
6f6e9f6e1181e3ba3e024c996acfbefb	Unassigned	1.0
6f6ec56c5c15f873cdca4ca060b04561	Bacteria;Bacteria_X;Chlamydiae;Chlamydiae_X;Chlamydiales;Parachlamydiaceae;Candidatus_Protochlamydia;Candidatus_Protochlamydia_sp.;	1.0
6f7e04c64b6343e126749c79d2e60270	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Porphyrobacter;Porphyrobacter_sp.;	0.6
7007461307c60f78ae82257ae0e07fba	Bacteria;Bacteria_X;Firmicutes;Bacilli;Bacillales;Pasteuriaceae;Pasteuria;Pasteuria_sp.;	1.0
700eb2a776525d46d7bf7868f4c13fb8	Unassigned	1.0
701b3148d7275f7c4e2309f604a8d165	Unassigned	1.0
701ec8f750780d2a88ec46dbb55dbd4b	Unassigned	1.0
7029afd711da92f25167bc9d5a8b3873	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae;Chroococcales;Chroococcales_X	0.6
702b592a50682942dd28b6364934368d	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobiaceae_X;Verrucomicrobiaceae_X_sp.;	1.0
703cd1f4104811fe6ad8c8f63727e09a	Unassigned	1.0
7060abbfe20ba40422183f4e4e1157bf	Bacteria;Bacteria_X;Actinobacteria;Acidimicrobiia;Microtrichales;Ilumatobacteraceae	1.0
70abbf0b1c8d1b1a8e7e7417c302db80	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Nitrosomonadaceae	0.7
70ad71261f1a8187871427646d1225c6	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	1.0
70ae521a68a1fd811587d43050e9e329	Bacteria;Bacteria_X;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Veillonellaceae_X;Veillonellaceae_X_sp.;	1.0
70af90649eab9a729772d70e4575cf16	Unassigned	1.0
70b982d6317eef837b909d6f42b7e9a4	Unassigned	1.0
70c6f86f1a066773377b4ca82a9bbcf8	Bacteria;Bacteria_X;Bacteroidetes;Ignavibacteria;Ignavibacteriales	1.0
70c7b32ec75db11566264f172e5d646b	Bacteria;Bacteria_X;Actinobacteria;Actinobacteria_X;Frankiales;Geodermatophilaceae	0.9
70d1830b3b5da39c6ede281b867996dd	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;Coxiella_sp.;	1.0
70dbc92ff460eaf82744683ad274592f	Unassigned	1.0
70edbbd88c35cd3e150d514a85582fe3	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Planctomycetales;Rubinisphaeraceae;Planctomicrobium;Planctomicrobium_sp.;	1.0
711ee30090c5aaaf6ab05194764650a0	Unassigned	1.0
715599f9c2e93950d71d08727f6a7ce7	Bacteria;Bacteria_X;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup_23;Subgroup_23_sp.;	1.0
71791083ada2e685f740dc94269e22bb	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Myxococcales	1.0
7185630aee7f113c4dde26fbc3fc9605	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	1.0
71881b440cbf712e0c35a503d66c1bc6	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Pirellulales;Pirellulaceae;Blastopirellula;Blastopirellula_sp.;	1.0
71d7a7810f975c60f0ef47d9db86387d	Bacteria;Bacteria_X;Dependentiae;Babeliae;Babeliales;UBA12409;UBA12409_X;UBA12409_X_sp.;	1.0
71db82301b9b068af6a67bdd6d42564a	Unassigned	1.0
71ee55bc434f94f38fc8ca043daf3f7c	Unassigned	1.0
71f1d0611bc3d0b0a18ee5b7ba86e3c7	Unassigned	1.0
71f80f6872e186c133df162fe3e18508	Unassigned	1.0
72165449274e5d191f0926deef0b58e7	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobiaceae_X;Verrucomicrobiaceae_X_sp.;	1.0
722dc93d940e4d9e01a8acb1de38d7e6	Bacteria;Bacteria_X;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_sp.;	1.0
72372a0a69e45d6a74d45f4817c3dccb	Unassigned	1.0
724408648caf4da446dfe08b75bd7901	Unassigned	1.0
724ba3c55bec0495322e35d920723210	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Mesorhizobium;Mesorhizobium_sp.;	0.6
725505ebdcf68edf335541ffd444c7f9	Unassigned	1.0
7262f396e0fa305616986a08c23e644c	Unassigned	1.0
726638db1f1c80ef5db758df6e55e14c	Unassigned	1.0
726a83e51f5e106d86a939f0e136a43c	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_13;Clostridium_sensu_stricto_13_sp.;	0.8
726edb893f9c4c077de9ecfc305a339b	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;Coxiella_sp.;	1.0
7278d9067cc771d92fd1ef34adcbe582	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	0.9
728cbdb2f59213e5accea0c2dfd9ee08	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Peptococcaceae;Pelotomaculum;Pelotomaculum_sp.;	0.75
728d02e7d481bc620a7501b7c6aea377	Bacteria;Bacteria_X;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Solirubrobacter_sp.;	1.0
72ad812ccd4f4cf5e65ec8f6da64b766	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;AllorhizobiumNeorhizobiumPararhizobiumRhizobium;AllorhizobiumNeorhizobiumPararhizobiumRhizobium_sp.;	0.8
72b33d85bb9ae6c52b04bacd6d4bc398	Unassigned	1.0
72c7a6206f46434e40418624efb43247	Unassigned	1.0
72d33bae8bd97fa18f7bfb5ef33accb3	Unassigned	1.0
72f766d3d3f21ff85dff8ed1e770c6f6	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;	1.0
7301a93bc4ad048f82884fa77dbb6f6d	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella_sp.;	1.0
730c1340aae7fe60b0327e679685e8e5	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae	0.7
7323d4fa366a4dffc22c1f6a82ab1472	Unassigned	1.0
7362dc15b9c80a2d77f17c1117492913	Unassigned	1.0
7372b2db60812cf899e89c164f918974	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0
7373b50d87dde31dc0f452feeeb33758	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Sva0485;Sva0485_X;Sva0485_XX;Sva0485_XX_sp.;	1.0
7379b4a96fcc64406512432578cefa9b	Unassigned	1.0
73874332812b2804188322064266cff3	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_sp.;	1.0
738f13e00dc07abd1f63c0853e396404	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfomicrobiaceae;Desulfomicrobium;Desulfomicrobium_sp.;	0.9
73932016d1b0ca436443bebc19798f4b	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;Rhodobacter_sp.;	0.7
73c643a1c4d84a4e2672ed7ac14a4197	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Isosphaerales;Isosphaeraceae;Singulisphaera;Singulisphaera_sp.;	0.667
73e02082bdd4f38fe35e15d450c01b70	Unassigned	1.0
73f423f941bde6cd692468bfed746b88	Unassigned	1.0
73fdf1dc01ae856058cf5bcd275ff7ab	Unassigned	1.0
7404a6daa5aac180738b145442f57f78	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae	1.0
741f1af95b60310e035f89ea0639bc74	Unassigned	1.0
7473885e991e28f741700eea403e251f	Unassigned	1.0
7494e2e81a44df4f3833e6c6e3048354	Bacteria;Bacteria_X;Actinobacteria;Actinobacteria_X;Kineosporiales;Kineosporiaceae;Kineococcus;Kineococcus_sp.;	0.7
74aa5e0bf9a7ca9b7df97e2ed1ccc236	Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Chlorodendrophyceae:plas;Chlorodendrales:plas;Chlorodendraceae:plas;Tetraselmis:plas;Tetraselmis_sp.:plas;	0.7
74d76643befc9aa4837a903c75b57461	Unassigned	1.0
74f4624193762ac1b4783ca911ce0df5	Eukaryota:plas;Stramenopiles:plas;Ochrophyta:plas;Eustigmatophyceae:plas;Eustigmatophyceae_X:plas;Eustigmatophyceae_XX:plas;Nannochloropsis:plas;Nannochloropsis_sp.:plas;	0.9
74f835b6f9546f342b80241ba8628539	Unassigned	1.0
75167abc4fd2f70ab6f67fb23205ccef	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia;Woeseia_sp.;	0.8
7517db916541f4e4c2ced4c4ac21880e	Unassigned	1.0
751e6a29a7127bdfc8a174093613eb84	Bacteria;Bacteria_X;Actinobacteria;Actinobacteria_X;Micrococcales;Microbacteriaceae	1.0
7520f809c910f27761bcce5e27e6eaba	Unassigned	1.0
7521660cdb885ed2bbe6282536873f2e	Unassigned	1.0
75498ba689dceef98b35e7e691aeadad	Unassigned	1.0
75529a92e1a22112f46e3767d77bef77	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium_sp.;	1.0
7553c746f4677930a854f17577b119c0	Unassigned	1.0
75545acad17d702875d4644629730ad3	Unassigned	1.0
756097da10feace102e816380f1d83cd	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Clostridiaceae_1;Clostridium_sensu_stricto_13;Clostridium_sensu_stricto_13_sp.;	0.6
7561ddaa461256099e7f4a023e1f6846	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata;Gemmata_sp.;	1.0
7566547997dbf997642e73d15b2b4ede	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0
759c71f72b423a7373c72602b5335ce1	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;SM2D12_X;SM2D12_X_sp.;	1.0
75ac546476ffa5a26a4bd5c02ab327ef	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Chitinophagales;Chitinophagaceae;Chitinophagaceae_X;Chitinophagaceae_X_sp.;	0.6
75e1374c2839f5d6b959cadbfc1048d7	Unassigned	1.0
75ed33072c1d9383d807516580335a31	Unassigned	1.0
75f4a889a28763c20cf426af1b8acf81	Bacteria;Bacteria_X;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae	1.0
75feb766566f96880c4a19c8a294cf14	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	0.9
7605d34891b2baa180841901be2b4154	Unassigned	1.0
760e900ed25ac525e14cfde3eb798e7a	Unassigned	1.0
7625cca70e13e8e918aa66560811ebe1	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Sva0485;Sva0485_X;Sva0485_XX;Sva0485_XX_sp.;	1.0
7626f93329836389f535e7efda6f7e54	Unassigned	1.0
76345e44440fcb6814b214f8f892eb86	Unassigned	1.0
7640fb178f31e74e8d5b232bf922f78b	Eukaryota:plas;Archaeplastida:plas;Chlorophyta:plas;Trebouxiophyceae:plas;Prasiolales:plas;Prasiolales_X:plas;Stichococcus:plas;Stichococcus_bacillaris:plas;	1.0
764211a7e353a1cf86b8b1e3339d5646	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
764a05ff128bb851fb153f80165dfd7e	Unassigned	1.0
765c1fd809a5b7edc7f514de32da914a	Bacteria;Bacteria_X;Firmicutes;Bacilli;Bacillales;Bacillaceae;Ureibacillus;Ureibacillus_sp.;	1.0
765ce936699fc33396c8a642f4c6a01e	Archaea;Archaea_X;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaeraceae_X;Nitrososphaeraceae_X_sp.;	0.7
76a2efde54a568a26553e9e7f2c6034d	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomonas;Methylomonas_sp.;	0.6
76a94f599201a39783c921f6bd93f4c8	Unassigned	1.0
76ba93b5c85ede20e45f182b652a5963	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsia;Rickettsia_sp.;	1.0
76d39787eb17eadc96575f800b68098c	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales	1.0
76eee6e8a7833e8a2cdb9f92c77e4c23	Bacteria;Bacteria_X;Gemmatimonadetes;Gemmatimonadetes_X;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Gemmatimonas_sp.;	1.0
7700dde61ee60d58e91386133ce9ae28	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria	1.0
7702e3241a84fdb427e9bebf4c8675fc	Unassigned	1.0
770c388544bba809888fa32bf1d9d550	Unassigned	1.0
7731d3d258c6887cfb26b741ed49b256	Unassigned	1.0
773e22dc4626ee04aed89e39be555f1c	Bacteria;Bacteria_X;Actinobacteria;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;Solirubrobacter_sp.;	1.0
774682c01a270be4c76f934be733470d	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae;Peredibacter;Peredibacter_sp.;	1.0
7752d0cfb533cdfb1298dd0410ad8529	Unassigned	1.0
775943637172eca2b1712c20d12a3b59	Bacteria;Bacteria_X;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Verrucomicrobiaceae_X;Verrucomicrobiaceae_X_sp.;	1.0
777baf0bdaef220bf4d76014c514425f	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomonas;Methylomonas_sp.;	0.7
778b613bfbc84f1b0bf1ee426ca3a9b5	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;	1.0
778ff55d8cc4570e20e73f09fdd33c2c	Unassigned	1.0
7791925381a9695850e96caad8672dc1	Unassigned	1.0
77aefc638ab427bc61aa61d6388a983c	Unassigned	1.0
77cc2a143171ad8a64cab2e97a52bb1a	Unassigned	1.0
77d80b0eecf3d201bb2ccdbbe745feed	Unassigned	1.0
77f2b2a62bb0b10aba6e0d7cdb39fb9c	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
77f7b047fc3431acd560e10d7513312d	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae;Syntrophomonas;Syntrophomonas_sp.;	1.0
78031c3132ba706c1caaefe0190716bd	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae	1.0
781f55d8e9ab0ff171a2b4307fe8a3dd	Unassigned	1.0
7827d784246cabd2262e9d01c69e4819	Bacteria;Bacteria_X;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae	0.8
782a3d19814309752951eb77cedbfee5	Unassigned	1.0
782c8e82668687d1d5b925f145ec6622	Unassigned	1.0
7832541024c784e2d8d1c6912d5340da	Unassigned	1.0
783ca012d18238233989de0c91eb8568	Unassigned	1.0
783de132db65c9afb1cda3eea4682569	Unassigned	1.0
78463906100ba0a942578ea13b04c6ab	Unassigned	1.0
7848cec3e2adbdfa407b7c551b0b0ab7	Unassigned	1.0
784998bfdb79f3b7d677f1eb071db64f	Unassigned	1.0
7854186c5294ea71f562ef7ec8614a69	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	0.8
785bdfcd5ece71f1498c3372395ab08f	Unassigned	1.0
78693434622bda159980a9dcbbf8f097	Unassigned	1.0
786f35154908d16d5828bc9c08b4c4d6	Unassigned	1.0
787e3a8606c626b3f6b6ecb2bc9ab7fd	Unassigned	1.0
7884810b893661df1633eb947db68fbc	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium_sp.;	0.9
788c15cd480e933b89593f2a001a7079	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	1.0
78b61bc7005f3fb883d7d91be1f5966a	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19;Blfdi19_X;Blfdi19_X_sp.;	1.0
78c938a7231d0c8777e1ff70d7de0ae5	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0
78c96620e47287fd1cd4f8fc00f2ac4a	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio_sp.;	1.0
78ee3c165b392c0b5f72484ed64eb845	Unassigned	1.0
78f7d361dd31366c3be13cb16400a6df	Unassigned	1.0
78ff3cb68665b4a562a0b232bec1ac26	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter_sp.;	1.0
79187985c2bf77ac783ac7e13eaeda55	Bacteria;Terrabacteria;Cyanobacteria;Cyanophyceae;Gastranaerophilales;Gastranaerophilales_X;Gastranaerophilales_XX;Gastranaerophilales_XX_sp.;	1.0
792d69afb776c9f2bf4a0d2121266370	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	1.0
7931bb58350f19231682b4fe0b593c9d	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Geobacteraceae	0.6
793a19e70f3ffe7d77c42f415fbbf4ba	Unassigned	1.0
793e92e918cbff7347d571574d564c48	Unassigned	1.0
794d6d781045ed7f17f78863d129b58d	Unassigned	1.0
7954ffb093d7995603f0db29807b6a95	Unassigned	1.0
795e54b37ee87291a56c3a3c1d4b5864	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Oligoflexales;03196G20;03196G20_X;03196G20_X_sp.;	1.0
7975e8dd3c974eb9fe8b069cba65ea2c	Unassigned	1.0
7992cac5d4dc0adf30599d2a4d59640d	Unassigned	1.0
79a11e87b0e59db86078b61da3f2dd2b	Unassigned	1.0
79c7f52dbbceaaee92601655bdd7c9b9	Unassigned	1.0
79d14f7ccd72a56d93617a05434d5a68	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae;Haliangium;Haliangium_sp.;	1.0
79e54ab8465c73a59ae0a158b0313185	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Serratia;Serratia_sp.;	0.6
7a43d82321462b4a60e4817fa721fa2f	Unassigned	1.0
7a4706a27fef137a43d9c8108fc63267	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae	1.0
7a76b23b6d1da3856a5e904056ff1182	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium_sp.;	0.9
7a98a35354452c764ef6792464d7d2f5	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	0.8
7a9fa60c1f2a7e6f6406fcdaca2d6243	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0
7ab32045a2b62b3768698c1741f2709e	Unassigned	1.0
7ab606a39f4982e71df218ca55358df1	Unassigned	1.0
7ae018ce924e1f58e920480b47bed826	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas_sp.;	0.9
7ae73e2f738ab34f3b9ec1fbce517982	Unassigned	1.0
7b14a9ff2d33b99bc73737989f2a5a35	Unassigned	1.0
7b17c1b59e6a992a38200c7494f9a9ab	Unassigned	1.0
7b2d025c48854d38c377a5ed699f8d30	Bacteria;Bacteria_X;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_sp.;	0.7
7b35ba3fae40361f4ce92a1a7935159d	Unassigned	1.0
7b3bf2d9029ccc22012b6ce9fa8dd7db	Unassigned	1.0
7b5bfce1d4081acde4331a09d083e929	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;NB1j;NB1j_X;NB1j_XX;NB1j_XX_sp.;	1.0
7b6c8bebf5248bcc50a40a8b055df83e	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Planctomycetales;Schlesneriaceae;Planctopirus;Planctopirus_sp.;	1.0
7b78305c68517ff6c5cc83578fc5ed34	Unassigned	1.0
7b99dcc7f6e4e4296ad2d8a290c25a9a	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales	1.0
7bbea7fc08ffebd7cdd93ea46a35568d	Bacteria;Bacteria_X;Firmicutes;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus_sp.;	1.0
7bd6a1fd1fc89fee785a10746a412840	Archaea;Archaea_X;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobacterium;Methanobacterium_sp.;	0.667
7be09f5346fd26d10c1ad81d58e71347	Unassigned	1.0
7bedba975d8cafe1163ad991617f112d	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium_sp.;	1.0
7c04198ed1310d57ed8b75ed2cf7bc85	Bacteria;Bacteria_X;Acidobacteria;Subgroup_6;Unknown_Order;Unknown_Order_X;Luteitalea;Luteitalea_sp.;	1.0
7c15c25cca8b8577921c84fab9e2541c	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;UKL131;UKL131_sp.;	1.0
7c1a88679fd618f51bed9d20ee800b0c	Unassigned	1.0
7c293781d08418244f6da896ae5171a1	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Gemmatales;Gemmataceae;Gemmata;Gemmata_sp.;	1.0
7c2d1527e4715dd624f35f991aa9f9b4	Unassigned	1.0
7c3c00d65ffc08e2329420216d3694f1	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae	1.0
7c5035770e942f1a33168564d8b80aed	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylomonaceae;Methylomonas;Methylomonas_sp.;	0.8
7c528bff83bf66f175dab43c7bbf2d5f	Bacteria;Bacteria_X;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;Enterococcus_sp.;	0.6
7c55959b4a3487f33cb7836285d84ba3	Unassigned	1.0
7c568bb011ab6368e6c553f3f7f2c9ad	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	1.0
7c5cd609b67edca5d98a0d0e643633f4	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae	0.9
7c73cbca97648297cf02d4bbd4c82aeb	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;Methylocystis_sp.;	0.7
7c75f53e0142b653427293e5664ba3d5	Bacteria;Bacteria_X;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus_sp.;	1.0
7c76cd3df3d904f44b1c32561939121b	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseicyclus;Roseicyclus_sp.;	1.0
7c8e7bc6c5f5e27b484cd8d875799d6d	Bacteria;Bacteria_X;Actinobacteria;Acidimicrobiia	1.0
7c98d4ffa73820930bc6a4acd02c9871	Unassigned	1.0
7ca7ba7f8e62d77cbb6a45d0fe061380	Unassigned	1.0
7ca9df6ba8ad44a169467a439dbd7df3	Bacteria;Bacteria_X;Proteobacteria;Deltaproteobacteria;Sva0485;Sva0485_X;Sva0485_XX;Sva0485_XX_sp.;	1.0
7cc07f0d5f3306a203bcd7bba0169dbe	Unassigned	1.0
7cc0e236f3b0eeef074082f9197d9325	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;SM2D12_X;SM2D12_X_sp.;	1.0
7cf347b8009d99a2e5063f3fc878ab62	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;BurkholderiaCaballeroniaParaburkholderia;BurkholderiaCaballeroniaParaburkholderia_sp.;	0.7
7cf3b31917adf292fe45fe4d8b952664	Eukaryota:plas;Stramenopiles:plas;Ochrophyta:plas;Chrysophyceae:plas;Chrysophyceae_X:plas;Chrysophyceae_XX:plas;Chrysophyceae_XXX:plas;Chrysophyceae_XXX_sp.:plas;	0.6
7cff921879532f3241161c646bdaf391	Bacteria;Bacteria_X;Actinobacteria;Actinobacteria_X;Corynebacteriales;Nocardiaceae;Gordonia;Gordonia_sp.;	0.7
7d0a0244a7f46abbc5b3880ac73c68b6	Unassigned	1.0
7d0d30f82dd54290398dcf459bbf3829	Unassigned	1.0
7d2991dd9a323966a49d9c0566e04828	Bacteria;Bacteria_X;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium_sp.;	1.0
7d42ef9c3d1a17c3440b1a8c4bee19d9	Bacteria;Bacteria_X;Proteobacteria;Gammaproteobacteria	1.0
7d53c55577fcaa8d4348197854b6c422	Unassigned	1.0
7d58e1dc70ff29ae4872fa9885b2d801	Unassigned	1.0
7d63889d53e1934d7156943fa33a5898	Bacteria;Bacteria_X;Bacteroidetes;Bacteroidia;Sphingobacteriales;KD393;KD393_X;KD393_X_sp.;	1.0
7db70dde6ca7f274c053633fea91a365	Unassigned	1.0
7dd15f2ab1c60b827e6439e596936158	Bacteria;Bacteria_X;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetales_X;Planctomycetales_XX;Planctomycetales_XX_sp.;	1.0
7dfbcffd216ad821b26f80310a072637	Bacteria;Bacteria_X;Chloroflexi;Anaerolineae;SJA15;SJA15_X;SJA15_XX;SJA15_XX_sp.;	0.75
7e2c0994b3db22e296022230d4eabe87	Unassigned	1.0
7e303c7d8e40dae77a53144dcf7d8437	Unassigned	1.0
