Feature.ID,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3,kingdom,sub_kingdom,phylum,class,order,family,genus,species,Consensus
e662e34cd56cae006966a52382d1e7ea,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_sp.,1
8d5a1ff12a608fbe06ffdb85b31636bf,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Kiritimatiellaeota,Kiritimatiellae,WCHB141,WCHB141_X,WCHB141_XX,WCHB141_XX_sp.,1
22b8f629d1682b5151bdae38f1d38d72,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
7db70dde6ca7f274c053633fea91a365,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
3bdd0e56a8c58a9ebdad14c2a46149a8,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora,Hydrogenispora_sp.,1
d2caaf6a1f30b737ed14d495989d1216,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,SWB02_sp.,1
650bd18973af0a5680b0f0fe9409d8d0,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Syntrophobacter_sp.,0.667
4e2a452a73c4737e122e1ab5dd26c83c,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcaceae_UCG014,Ruminococcaceae_UCG014_sp.,1
52025c792564d33659482bf9075736e7,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
120d8382899d4d9afd87b7fd884b8d92,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,Caldilineaceae_X,Caldilineaceae_X_sp.,1
f714cce65685a1c107418c134d736cf0,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
3b3d3be3252e945323babfc86eaade19,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
474e4c46adf0c0ab90e288e7216831ed,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Kiritimatiellaeota,Kiritimatiellae,WCHB141,WCHB141_X,WCHB141_XX,WCHB141_XX_sp.,1
e5db08ba5139559a50bad49f3d99bbc6,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae_(Subgroup_3),Bryobacter,Bryobacter_sp.,0.6
a0dc76c8deb83914033c1019eb12731b,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
fc411053f9a61221ac050050ad711ac8,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
a81b4064a586ebb4bad186143698cdf1,6,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,Polyangiaceae_X,Polyangiaceae_X_sp.,0.75
99d0442e8df86cad70cd7394d5862f42,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
b3a768fd60e18e424ad2bda422287246,6,0,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
5cecc0447ebe02ef22b6044c1193dc83,4,0,0,0,0,0,0,0,0,2,0,0,Unassigned,,,,,,,,1
4add961eb36afd6aaace42015f2f9869,0,0,0,0,0,0,0,0,0,6,0,0,Unassigned,,,,,,,,1
810abad6ffdbc76d10e2cfc16df9de3e,0,0,0,0,0,0,0,0,0,6,0,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,FukuN18_freshwater_group,FukuN18_freshwater_group_sp.,1
384b8d1e50a47506c0624ef951ae3158,0,0,0,0,0,0,0,0,0,6,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Dysgonomonas_sp.,1
bcf4d3bfdc1d45ffbeffd5a6bb6b7999,0,0,0,0,0,0,0,0,0,0,6,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Microscillaceae_X,Microscillaceae_X_sp.,0.667
89904e66dc0ebd7a3ba499763fd8ad8e,0,0,0,0,0,0,0,0,0,0,0,6,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,RCP254,RCP254_X,RCP254_XX,RCP254_XX_sp.,1
23598e04fe84f36c3235db9161df603f,0,0,0,0,0,0,0,0,0,0,0,6,Unassigned,,,,,,,,1
5896e473d48233058d8158b9872378d6,0,0,0,0,0,0,0,0,0,0,0,6,Unassigned,,,,,,,,1
9b3de2afc4cd36344c2f01056a048566,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
3254e6cc11bbc6ae90a36016de06f731,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,,,,,1
1117b11a9b541377542ff9801d9449ed,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,Brevundimonas_sp.,1
7553c746f4677930a854f17577b119c0,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
6266e4aa9e89b6ed65156f0106534ed2,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,Singulisphaera,Singulisphaera_sp.,1
5dbb5e9783e3651a18edb03c3fa71eb2,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
df0863b56d78af7bf8b39c303114097a,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
346b0f53aaf199d691b027d2ca37d0a5,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
ef63e2eb3cbbd6535cddb3ff99ae39fd,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
42bbb3e268001c1edeaefe821a577e89,0,0,0,0,0,0,0,0,5,0,0,0,Archaea,Archaea_X,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaeraceae_X,Nitrososphaeraceae_X_sp.,0.8
18b60cff806d5f69831d2491f083e894,0,0,0,0,0,0,0,0,5,0,0,0,Eukaryota:plas,Archaeplastida:plas,Streptophyta:plas,Embryophyceae:plas,Embryophyceae_X:plas,Embryophyceae_XX:plas,,,0.6
554c86590b5b85db30bd1f6c9633c27e,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Terrabacteria,Cyanobacteria,Cyanophyceae,Obscuribacterales,Obscuribacterales_X,Obscuribacterales_XX,Obscuribacterales_XX_sp.,1
630e85cc1b5e8ccc96d64ba7bd2a3c9e,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,,,,1
0869d732d6c420c645da97e3d536f9d7,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,1
a8d36a7500816807e830ba9989cad3cc,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobiaceae_X,Verrucomicrobiaceae_X_sp.,1
f86e5e526f657c2ffd27d4544df8a860,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
3db1df9b48b9bd038bdd9b09aa6f730e,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
469556e2f70f708bc46a5167ebe6e2fd,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Flexibacter,Flexibacter_sp.,1
08bdf8868162ba5acd2a5bc2d98540ec,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
2b61ddb8623a137bcd6d914b7477a101,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidetes_vadinHA17,Bacteroidetes_vadinHA17_X,Bacteroidetes_vadinHA17_X_sp.,1
5f7d3af7032e9abc465d7cacfbcb4d12,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,,1
0e6901181b89b195dadfc153d70e42d4,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dokdonella,Dokdonella_sp.,0.6
bcb104f76434dcceb09ff4a43d3cf2be,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
c11915a67c2b0795b0eed773e2e93ba8,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
21ec5fe9424d45e03c124a41a0c770e9,0,0,0,0,0,0,0,0,5,0,0,0,Unassigned,,,,,,,,1
86610438e4096dbdc1522e978f4bba99,0,0,0,0,0,0,0,0,5,0,0,0,Eukaryota:plas,Stramenopiles:plas,Ochrophyta:plas,Chrysophyceae:plas,Chrysophyceae_X:plas,Chrysophyceae_XX:plas,Chrysophyceae_XXX:plas,Chrysophyceae_XXX_sp.:plas,0.7
79d14f7ccd72a56d93617a05434d5a68,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Haliangium_sp.,1
fa772a5777d1d93a3aec5ae2d8dda40e,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.8
67efed645d960dd47e71a76f2a67904a,0,0,0,0,0,0,0,0,5,0,0,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Pedosphaera,Pedosphaera_sp.,1
f10406f2decbde0051de6c9759da8d36,0,0,0,2,0,0,0,0,3,0,0,0,Unassigned,,,,,,,,1
78b61bc7005f3fb883d7d91be1f5966a,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,Blfdi19_X,Blfdi19_X_sp.,1
2eafab5a82d41b9f577a1d72d856c304,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
eacc5c4709b65b55554e86c5b36d7281,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
efe85f1c175f2ce27a10ae87ed91d078,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
62dcfc272014148ae498148f0120fc74,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
77f7b047fc3431acd560e10d7513312d,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,Syntrophomonas_sp.,1
f2cc056d54bab446cc6b1e1a435d58d4,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenellaceae_R7_group,Christensenellaceae_R7_group_sp.,1
ac40f95f1bbff4c72baddcd7abf27e24,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
8c72eb0203172998e06edf0f4556697c,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
2388759ca50ed3f2e5da9d244304f790,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Actinobacteria_X,Streptosporangiales,Streptosporangiaceae,,,0.8
15c289ff0235818de060f3be7d65da0c,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
9fb26187c3f4ce408b10062aa42b37c6,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group_X,WD2101_soil_group_X_sp.,1
6f0cacc5e78f517586556f591b819201,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
91dd835cf8ec9cedd4a0b22282fd8150,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio_sp.,1
d2cd65add1ba54681f0fefd5e530f07d,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophagaceae_X,Chitinophagaceae_X_sp.,1
6776afd491f728358338a10f5e4a748c,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Limnobacter,Limnobacter_sp.,1
c9751d50f0e66fe8c7e94543f2b067aa,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
5ecad6a7e664ff130e99ed02513af096,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
0f0463233e2576e90fe9f3e9ed89449c,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
c46ffa26d7d7fbb7fc9ac5ef7dcea03d,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
6d5210e51fe4a0e871d9c0ad3a0d7061,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
812cd43fe2e8def42d3d2b8f6ad6cdf7,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Acidobacteria,Aminicenantia,Aminicenantales,Aminicenantales_X,Aminicenantales_XX,Aminicenantales_XX_sp.,1
ff6a5b2d07dc904ec666fab6feced32f,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaeraceae_X,Rubinisphaeraceae_X_sp.,1
88dd2595694a8f8a4c061af023068203,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
25f9e9a5987d63cb98e198999ee53f05,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
c0f008b4618dbb1c87dbc0e7b7de4b18,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
56836a8640c0ae58e92a7606cb787cc7,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Kiritimatiellaeota,Kiritimatiellae,WCHB141,WCHB141_X,WCHB141_XX,WCHB141_XX_sp.,1
379ae0d485943fb3b8428f4e6d219d07,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
0fe28a4cb6b8f291b98715c620ef5d2d,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
9d45319dfa5411644f491714f1a9e090,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,Vermiphilaceae_X,Vermiphilaceae_X_sp.,1
afbee032f027dd2620e49cd3a7b8b691,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007_X,DEV007_X_sp.,1
1417528537db99c3bae477652e92f769,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
5a1daff0accb4d6ee9b5ea7f9379f464,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
682a8e22a7d75861534fd6f521b4b7c2,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
7e83162e2f21b4a47157f4b63cbd4f24,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
a30c05743c96a485d3292131c56c6595,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Actinobacteria,Actinobacteria_X,Micrococcales,,,,0.6
558dd8436eda8530eaccc7893c0c843b,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
1e7c268563a06b2234f40e84958262ef,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,Roseomonas_sp.,0.75
3e80bbc2c7146dcb85ed9b903c3aad58,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
c396067eec2858827b44f1ab8f1b6f13,0,5,0,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
c3998ca68973dbc49f386f7a3b705097,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Isosphaerales,Isosphaeraceae,,,1
4ac081e689c942c64db67e7b7d5ff56c,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group_X,WD2101_soil_group_X_sp.,1
28f0c6f75a80b1072225c690cb5d64e6,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Chloroflexi,Anaerolineae,SJA15,SJA15_X,SJA15_XX,SJA15_XX_sp.,1
a0bd9019cd977483ff15b02766169b45,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Gemmataceae_X,Gemmataceae_X_sp.,1
5bdce855e53a4f7cd769d53e6e4044f7,0,5,0,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetales_X,Planctomycetales_XX,Planctomycetales_XX_sp.,1
413987a5cb85f6b35ffe124c7c253a12,0,0,5,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Oligoflexales,03196G20,03196G20_X,03196G20_X_sp.,1
565e3c31b7661d74fcba9a0ffbf67c08,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
4478baca9988cb8064a38055d6763250,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
cbf5ca1e81a144f3300a5bf4cb61660a,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
8199fa2617c4f7b30eb9c6e38e27a407,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
a100fe7337910c9def620e89ceb07007,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
a707858943f413cdfe9681e91d421c8c,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
ee2a90030eb2c4646c19d2507643ad07,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
a06a48fa8c9a9e440085a30c720bffd2,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
42153fcae5338d4594f21c8dd899f9ef,0,0,5,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,DeinococcusThermus,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus_sp.,1
cd3d33b7e4b3d82c9f5d858b31f92145,0,0,5,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,Legionella_sp.,0.857
1c2527d69cb28e7e82c03b3a9fa86023,0,0,5,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobulbaceae,SEEPSRB4,SEEPSRB4_sp.,0.9
1d8e5948680358e2d4458680e8e84fba,0,0,5,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Haliangium_sp.,1
6233fc6b4d3cc2c0cfd9e9af57005d83,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
8d9997746b867585772a44d54d132260,0,0,5,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Heliobacteriaceae,Hydrogenispora,Hydrogenispora_sp.,1
275a9ed47ab42151d98ee824b3c153f3,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
bb7660b4dc7c330f4dead98425e9a6c0,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
04be9147ba38c3e953aa8a85d2430120,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
aa502e2dbad56704c1b8bb840f9f4734,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
76eee6e8a7833e8a2cdb9f92c77e4c23,0,0,5,0,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Gemmatimonadetes,Gemmatimonadetes_X,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas_sp.,1
53096802231564ed94efece32acb9eb5,0,0,5,0,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
a776e197236f33311b766a626e881f98,0,0,2,0,0,0,3,0,0,0,0,0,Unassigned,,,,,,,,1
786f35154908d16d5828bc9c08b4c4d6,0,0,0,5,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
70d1830b3b5da39c6ede281b867996dd,0,0,0,5,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Coxiella_sp.,1
cfe8f4f67cd8ac8e57c6a01ee3b64081,0,0,0,5,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
f81c41d9a0ead1b34385b1cec802d5b7,0,0,0,5,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
4f54df88f20011ef47f1c729480ae5c4,0,0,0,5,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
a7686aa606a869fd5ceddea4548c6823,0,0,0,5,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
551740461b0685942b43e9366ce5c3d8,0,0,0,5,0,0,0,0,0,0,0,0,Unassigned,,,,,,,,1
f4dbf77888185dfd22051924145f76f2,0,0,0,5,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Novosphingobium_sp.,1
f29daed7ca666d916839dcd8a624b8cd,0,0,0,5,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Desulfatiglans,Desulfatiglans_sp.,1
1583af35d40df9e51a13f2968dcc7a0f,0,0,0,5,0,0,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Sva0485,Sva0485_X,Sva0485_XX,Sva0485_XX_sp.,0.7
2dde75b41cf3b5fa0a401f51a4a5c754,0,0,0,0,0,5,0,0,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,1
b827ba683ef26a0d95d3aa3fa8c6d2ba,0,0,0,0,0,5,0,0,0,0,0,0,Unassigned,,,,,,,,1
dd3a14f9a4b2f4110b418ea8d8b1654d,0,0,0,0,0,5,0,0,0,0,0,0,Unassigned,,,,,,,,1
19d110ee9c5dd16ae739e148d656c540,0,0,0,0,0,5,0,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Diplorickettsiaceae_X,Diplorickettsiaceae_X_sp.,1
1e793f34d51424a085d99eac511ed0a7,0,0,0,0,0,5,0,0,0,0,0,0,Unassigned,,,,,,,,1
c4c5ba04a1f050101a962b5fa580ee8d,0,0,0,0,0,5,0,0,0,0,0,0,Unassigned,,,,,,,,1
eae17f94ba3a132a99fc38aa52d1deba,0,0,0,0,0,2,0,3,0,0,0,0,Unassigned,,,,,,,,1
c8bfe56f9ce607839d46bc9b2012b3b9,0,0,0,0,0,0,5,0,0,0,0,0,Bacteria,Bacteria_X,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Epulopiscium,Epulopiscium_sp.,1
14f36921c450c9ac2cdb8826fffda85e,0,0,0,0,0,0,5,0,0,0,0,0,Archaea,Archaea_X,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Nitrososphaeraceae_X,Nitrososphaeraceae_X_sp.,0.7
666c906cbb20dbd256a02875e4e693bf,0,0,0,0,0,0,5,0,0,0,0,0,Bacteria,Bacteria_X,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,,,0.6
715599f9c2e93950d71d08727f6a7ce7,0,0,0,0,0,0,5,0,0,0,0,0,Bacteria,Bacteria_X,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_23,Subgroup_23_sp.,1
e2c3aede1971359395b0e67b2bf20c05,0,0,0,0,0,0,5,0,0,0,0,0,Bacteria,Bacteria_X,Gemmatimonadetes,Gemmatimonadetes_X,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas_sp.,1
7992cac5d4dc0adf30599d2a4d59640d,0,0,0,0,0,0,5,0,0,0,0,0,Unassigned,,,,,,,,1
419ca2cee6b13d7e9a44b35b621e49c0,0,0,0,0,0,0,5,0,0,0,0,0,Unassigned,,,,,,,,1
e39989735c11a6c17e50f0ccce87c8cd,0,0,0,0,0,0,5,0,0,0,0,0,Unassigned,,,,,,,,1
82c314b117c02f87abbd4f31b1ed3df3,0,0,0,0,0,0,5,0,0,0,0,0,Unassigned,,,,,,,,1
e9572413471f00453960fe615c76800e,0,0,0,0,0,0,5,0,0,0,0,0,Unassigned,,,,,,,,1
4930759aa6d8e20d221ce93e3a250dc1,0,0,0,0,0,0,3,2,0,0,0,0,Bacteria,Bacteria_X,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,Microscillaceae_X,Microscillaceae_X_sp.,1
ddefe5fea0811ce825f731ff3d66f154,0,0,0,0,0,0,0,5,0,0,0,0,Unassigned,,,,,,,,1
913855c279578e611c00769d739e3744,0,0,0,0,0,0,0,5,0,0,0,0,Bacteria,Bacteria_X,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Thiovulaceae,Sulfuricurvum,Sulfuricurvum_sp.,1
067733eeb9f96809bcb0605eb478362e,0,0,0,0,0,0,0,5,0,0,0,0,Bacteria,Bacteria_X,Planctomycetes,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group_X,WD2101_soil_group_X_sp.,1
b0e72810b7c462a0bdf6cc4986b8fd0c,0,0,0,0,0,0,0,5,0,0,0,0,Unassigned,,,,,,,,1
0d0d524be86531efb93c863c8a45d49b,0,0,0,0,0,0,0,5,0,0,0,0,Bacteria,Bacteria_X,Patescibacteria,Microgenomatia,Candidatus_Woesebacteria,Candidatus_Woesebacteria_X,Candidatus_Woesebacteria_XX,Candidatus_Woesebacteria_XX_sp.,1
