# Constructed from biom file
#OTU ID	NuBotR1	NuBotR2	NuBotR3	NuTopR1	NuTopR2	NuTopR3	NyBotR1	NyBotR2	NyBotR3	NyTopR1	NyTopR2	NyTopR3
8562e45e7a714b7a8ceb416b757cdd5d	22.0	0.0	46.0	0.0	0.0	0.0	0.0	49.0	83.0	0.0	0.0	0.0
be15ea02b53320859c09b7c7e38123aa	0.0	103.0	0.0	0.0	0.0	0.0	0.0	22.0	34.0	23.0	18.0	0.0
101d4d125ee34be562e4a37be9a42c88	26.0	0.0	0.0	13.0	42.0	37.0	16.0	0.0	0.0	18.0	32.0	15.0
d8b5912ecd4f60079ba910c3748e1558	0.0	51.0	0.0	0.0	0.0	0.0	0.0	56.0	92.0	0.0	0.0	0.0
04d696d87864aa5321874c51fb384786	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0
b9894de32a8f0ea7fbc665349b9d0ccb	0.0	0.0	0.0	21.0	88.0	0.0	33.0	36.0	0.0	0.0	20.0	0.0
ce94cbf0fb97e632bfb1de3ac8718dc3	0.0	29.0	114.0	0.0	0.0	0.0	0.0	12.0	42.0	0.0	0.0	0.0
eee7a9b96ea2c570f7c854ed30620a03	19.0	0.0	0.0	65.0	16.0	16.0	22.0	14.0	0.0	0.0	15.0	29.0
010f8e5e65a83cb93f3c2f4f4d5dfeae	0.0	90.0	31.0	0.0	0.0	0.0	24.0	0.0	24.0	0.0	0.0	27.0
6ca51c6c703222af72c7edf181fae6a2	31.0	21.0	5.0	7.0	13.0	3.0	11.0	29.0	70.0	0.0	0.0	5.0
c9ecf533be9f6e55550c74607b13e027	0.0	83.0	0.0	0.0	0.0	0.0	58.0	22.0	0.0	0.0	0.0	29.0
cc8cc822faf8fff10b37306e4f4faa43	0.0	0.0	39.0	0.0	0.0	0.0	31.0	46.0	64.0	0.0	0.0	12.0
702b592a50682942dd28b6364934368d	0.0	103.0	35.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	3.0	0.0
ac66b8536f33319aedc4640da5e557b1	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
d307177e6bfb5b0741e308fc8c84ff4e	88.0	0.0	0.0	0.0	17.0	16.0	0.0	56.0	0.0	11.0	0.0	0.0
55836818867d4e97f9b26b22af0f9f25	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0
179d2121e74fd25c696df9d434034302	0.0	88.0	46.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0
828ba2f7477c2a3eaece8bcca56ac9cf	0.0	21.0	24.0	0.0	0.0	0.0	0.0	26.0	105.0	0.0	0.0	11.0
7702e3241a84fdb427e9bebf4c8675fc	17.0	19.0	19.0	13.0	10.0	8.0	0.0	33.0	42.0	11.0	6.0	8.0
a16b837199c0f9a5c3bc3d8e66b25714	0.0	0.0	0.0	15.0	20.0	96.0	0.0	38.0	0.0	17.0	0.0	0.0
5e22104ebbf48e1cab8851d29958af0a	35.0	0.0	0.0	109.0	9.0	7.0	7.0	0.0	0.0	10.0	0.0	8.0
a7f1d43ffd22726c71879ec21af81b6b	20.0	0.0	17.0	20.0	13.0	35.0	6.0	18.0	0.0	0.0	51.0	4.0
94af3d9c673320d255ad963720341bb3	14.0	0.0	0.0	18.0	27.0	52.0	0.0	48.0	25.0	0.0	0.0	0.0
2e8d872d0a1fc07c90a2acfdfef1a80c	0.0	56.0	48.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0
2ea0a6d8ebe0630afa7a9f94ad515a35	0.0	50.0	0.0	0.0	0.0	4.0	50.0	0.0	80.0	0.0	0.0	0.0
080974e1545f0d57b69730cce1e8d2fc	37.0	0.0	13.0	55.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0
5240f30b468af1c99403c575764a9780	23.0	0.0	0.0	10.0	0.0	16.0	5.0	106.0	0.0	23.0	0.0	0.0
0657f1176c54857ccc18b69b469ae93d	16.0	0.0	0.0	35.0	57.0	0.0	29.0	19.0	0.0	0.0	9.0	18.0
963b95a4b18a804c103c8df344d9b7cb	0.0	41.0	34.0	0.0	0.0	0.0	0.0	16.0	91.0	0.0	0.0	0.0
3c2a6cf61fed790e85fb9c1902d79333	0.0	15.0	17.0	0.0	0.0	0.0	19.0	23.0	98.0	0.0	0.0	9.0
13b2d52f7c3db2075064fe1bb295f35a	0.0	0.0	0.0	101.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	37.0
45e947defc84800ad7131741d5f3996d	63.0	0.0	0.0	0.0	0.0	34.0	0.0	42.0	41.0	0.0	0.0	0.0
4c32da5df7e71470990d6c0029036095	0.0	82.0	45.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0
0fbc9d5cd5d717b0118696ab74bab47c	38.0	60.0	0.0	25.0	0.0	23.0	0.0	12.0	0.0	0.0	0.0	21.0
351a48c9a720351e39ae1702ef42fcd9	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0
2d9cb874430f4c49f192c953ade0c13a	13.0	0.0	0.0	37.0	31.0	56.0	14.0	0.0	0.0	0.0	11.0	16.0
097be052a5d26fac53d9bf984bc4d708	10.0	0.0	0.0	18.0	51.0	16.0	16.0	0.0	0.0	0.0	12.0	55.0
15ae08230422b59e8daa25b3da62523a	0.0	52.0	19.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0
5d122a517ef98f970ea84349d9cb046a	0.0	19.0	88.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0
642ba092ae2228a4e274642a100bfe2c	8.0	0.0	0.0	30.0	14.0	9.0	11.0	18.0	2.0	52.0	18.0	15.0
0364954506e38bdace48e1de75c7ce98	0.0	62.0	24.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0
8c8e575e8efbc43c5acf3dc8952a8509	0.0	37.0	23.0	0.0	0.0	0.0	0.0	6.0	105.0	0.0	6.0	0.0
578e880e513493a42c2f6b316afae4bb	53.0	0.0	0.0	9.0	0.0	0.0	0.0	13.0	0.0	0.0	35.0	66.0
cab81dc4d48e1d832c050e098f0655b5	29.0	0.0	0.0	0.0	0.0	73.0	19.0	0.0	0.0	0.0	0.0	55.0
1ddd224af3d0e2a00c0abbcee23e73c0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0
66b5b62e09bcc663809063e81a9ce864	0.0	95.0	0.0	22.0	11.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
15816dd74b2f558024ac2e114bab9f1e	0.0	0.0	0.0	4.0	0.0	143.0	0.0	14.0	0.0	0.0	0.0	15.0
f8e0d4aab7af09d41e75d644e5ad8598	27.0	0.0	0.0	6.0	15.0	0.0	0.0	44.0	28.0	34.0	21.0	0.0
1677f6f6e1087cb6535f6f43bbe96be7	0.0	0.0	26.0	0.0	0.0	0.0	0.0	42.0	107.0	0.0	0.0	0.0
9be01adabb485c67d986b416c0a36955	79.0	0.0	0.0	44.0	0.0	0.0	2.0	42.0	0.0	0.0	0.0	7.0
ebccf77b029f04817e600176d81dc28f	0.0	41.0	10.0	0.0	0.0	0.0	0.0	44.0	71.0	0.0	0.0	8.0
63660bc8be7a041eded8c664c92fdec8	0.0	0.0	4.0	12.0	0.0	98.0	10.0	30.0	0.0	4.0	16.0	0.0
33ea903e83dc63ecc2974c21d488ba6b	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0
676f045c657a772d6af38656e730dcbc	0.0	85.0	17.0	0.0	0.0	0.0	3.0	0.0	68.0	0.0	0.0	0.0
ebc2e3ef83caf3806d07f22de89c8b53	0.0	35.0	20.0	0.0	0.0	0.0	0.0	11.0	100.0	6.0	0.0	0.0
ace4b9ab66652bbfaa93feb9208076a4	0.0	19.0	20.0	0.0	0.0	0.0	0.0	39.0	94.0	0.0	0.0	0.0
b58035786e685bc91d18bbaa8a6b75b0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0
992c5f1456807a87d3400e763c652b5b	0.0	130.0	19.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0
7a43d82321462b4a60e4817fa721fa2f	0.0	103.0	36.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0
359436ae1498f268f98a4fbdaf0a2496	0.0	37.0	35.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0
f85f5cea1f724ab9fd8cc903ef19cc98	0.0	0.0	0.0	28.0	35.0	0.0	31.0	0.0	0.0	4.0	0.0	73.0
f1b5ade42c90eaff6437ed1b0ded0a32	6.0	0.0	0.0	0.0	39.0	78.0	47.0	0.0	0.0	0.0	0.0	0.0
c7ed46cb3c969a7278d1975c080fb194	0.0	47.0	21.0	0.0	0.0	0.0	23.0	0.0	73.0	0.0	0.0	6.0
3b7f5e864a68cd2b1e16145e1a906b19	0.0	0.0	74.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
a85e320f5d1a91da2b0b1b16d1c50130	59.0	0.0	0.0	18.0	0.0	21.0	0.0	28.0	0.0	12.0	17.0	14.0
f26da3dc76f54ff34079ec74db612750	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78ee3c165b392c0b5f72484ed64eb845	0.0	51.0	55.0	0.0	0.0	0.0	21.0	0.0	21.0	0.0	0.0	20.0
7884810b893661df1633eb947db68fbc	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0
90adbcf2f65f53ae16cbd8c9a6bae176	71.0	0.0	18.0	0.0	0.0	33.0	0.0	0.0	33.0	0.0	11.0	0.0
7c8e7bc6c5f5e27b484cd8d875799d6d	0.0	118.0	4.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0
9f619cfc2a36291096bfcefa704e99fd	0.0	76.0	55.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
bfc51677e48f9dac7872f0bdbdcff3cb	74.0	0.0	0.0	26.0	16.0	38.0	11.0	0.0	0.0	0.0	0.0	0.0
3259ac7b2eed429ef8bf8587c45e9b3f	0.0	31.0	22.0	0.0	0.0	0.0	0.0	31.0	79.0	0.0	0.0	0.0
2ddefdff8827ace4ab446eb5d95b7c99	0.0	29.0	14.0	0.0	7.0	0.0	0.0	18.0	95.0	0.0	0.0	0.0
a56f090b356b86085f5c9c65ec5a1b64	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0
0803eb4a64aaed74120b4f15df80973b	28.0	16.0	18.0	42.0	0.0	17.0	0.0	0.0	39.0	0.0	0.0	0.0
5ce1ed9804fe0243177e469a9eb6ed7d	17.0	0.0	0.0	22.0	24.0	20.0	13.0	64.0	0.0	0.0	0.0	0.0
657621942452545bc829d0daca367aa1	0.0	0.0	39.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a6fae8bd3678c7066f58819f249dd83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	157.0	0.0	0.0	0.0
e45bbeaae010777aa85132ef96e5e235	42.0	0.0	0.0	28.0	0.0	11.0	0.0	0.0	0.0	23.0	32.0	23.0
6d2474366fe893381dd5a2bee676733d	0.0	103.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f661b414b352c573d401768cb86e7ade	38.0	92.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98607d6b0ed7911b118a33600225e4df	22.0	0.0	0.0	0.0	0.0	49.0	0.0	87.0	0.0	0.0	0.0	0.0
6f1a09c7ab10c279876307df1625ddc8	18.0	55.0	31.0	12.0	0.0	8.0	14.0	0.0	15.0	0.0	5.0	0.0
ae348ccc64550994542597559ac0042d	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21c966d6a187ebe899d308a7f82245f4	0.0	43.0	78.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0
41bd5e61eb136cbd2069905783640513	0.0	30.0	99.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0
91b20e2a7757ad144f4637c8eb6ed8ca	32.0	0.0	0.0	42.0	6.0	22.0	10.0	0.0	0.0	18.0	16.0	10.0
b8a639761487c1f89f0fb5eccd6ea0ec	10.0	41.0	18.0	0.0	0.0	0.0	8.0	30.0	31.0	0.0	0.0	18.0
9bb1ab26ae0db13e74f4e42ccb8e0b05	0.0	50.0	14.0	0.0	0.0	0.0	0.0	19.0	73.0	0.0	0.0	0.0
51eb3b07bb3c030ee0a7ebcfd8a7cf15	0.0	32.0	49.0	0.0	0.0	0.0	0.0	12.0	63.0	0.0	0.0	0.0
7c3c00d65ffc08e2329420216d3694f1	0.0	15.0	26.0	0.0	6.0	0.0	9.0	28.0	50.0	0.0	6.0	16.0
9a838c0160893bcf4937a68da2ede8bb	10.0	5.0	9.0	56.0	7.0	21.0	14.0	0.0	7.0	6.0	13.0	7.0
52485ed67d0c13d3a9684ca390798047	98.0	0.0	0.0	26.0	7.0	6.0	4.0	13.0	0.0	0.0	0.0	0.0
0ab088681838ad77f2ce7cec31fd6080	86.0	28.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa4a7e571f257af57855578be4ba0702	19.0	0.0	33.0	0.0	0.0	0.0	11.0	25.0	66.0	0.0	0.0	0.0
907b9fd6784302571bdd05db8c9fbecb	19.0	18.0	22.0	17.0	0.0	12.0	8.0	29.0	20.0	9.0	0.0	0.0
e24c796640c2e6b7c8eb5444b3a9650b	13.0	37.0	10.0	3.0	0.0	0.0	0.0	31.0	38.0	18.0	0.0	4.0
3a3fb7276744128db4d19df9a54aa035	76.0	0.0	0.0	0.0	31.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
7c73cbca97648297cf02d4bbd4c82aeb	27.0	0.0	0.0	0.0	0.0	0.0	16.0	50.0	60.0	0.0	0.0	0.0
783de132db65c9afb1cda3eea4682569	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0
bc23203c02456c1e3d2f43bdc7e6b47b	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0
0471a49baf4a85e372519a9e26d10f24	0.0	25.0	12.0	0.0	0.0	0.0	0.0	36.0	69.0	0.0	0.0	11.0
ac9ddfc82435b40347b30a8ae42277cf	0.0	0.0	12.0	83.0	42.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
6060027f16f5694ebf22379c6a9a6d43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	111.0	0.0	0.0	7.0
0b4daf6514995c794c761025e3c458c8	20.0	6.0	26.0	0.0	9.0	5.0	0.0	29.0	53.0	4.0	0.0	0.0
a9fa113857b4aaa313f5930116a91a83	16.0	0.0	0.0	0.0	0.0	0.0	7.0	45.0	81.0	3.0	0.0	0.0
f38e46ea58389dbd71df280291672e0c	8.0	0.0	0.0	9.0	26.0	24.0	18.0	0.0	34.0	7.0	26.0	0.0
ff60ab7c176ec7bd3a4d4639dc9264a3	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0
23a8f7b5fbd32d104bb759ba92564b08	0.0	62.0	0.0	15.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0
47654560bb1ea6126100e45a46898ded	0.0	37.0	70.0	14.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0
d2da66f2b8d8edc3673d3dfba7f34b59	0.0	9.0	17.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	3.0
3e05dfb98cf82130fcf8847730c01037	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
578e157d8d0fa09ec927b639c4aa853b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	0.0
e0588ccc3b0228ecb1126acfd35faf98	49.0	0.0	0.0	56.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	18.0
321d8c377bf803308dfe0c62b92a1e73	0.0	67.0	55.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0
4af825c35867ff0229f48c4e0d858ea8	0.0	0.0	0.0	102.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	15.0
a9bae39959424a22dd53b4f2a7744ddf	107.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
7bd6a1fd1fc89fee785a10746a412840	0.0	0.0	30.0	0.0	0.0	0.0	28.0	0.0	89.0	3.0	0.0	0.0
9ed880f3122bc3d184664b50c6b7bb6a	0.0	0.0	0.0	0.0	21.0	0.0	0.0	84.0	45.0	0.0	0.0	0.0
86ac98e9a96f681d64956a37259e5c56	0.0	67.0	28.0	29.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0
e23f2b797a1675eaa9ceb0244fe64ccd	0.0	37.0	21.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	13.0
87282c447d4fb3405e5bf5949aaf55ef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0
2409506e9a2a1977187b8d8c48871f5b	0.0	13.0	6.0	12.0	0.0	0.0	64.0	6.0	36.0	0.0	0.0	11.0
893f42bc4b635caec0a88f2baca9b362	14.0	15.0	0.0	17.0	11.0	17.0	11.0	12.0	0.0	10.0	25.0	15.0
a67bf7a0ce3bba3a549ca273a2134f76	0.0	60.0	18.0	0.0	0.0	0.0	0.0	12.0	57.0	0.0	0.0	0.0
a32cc2754b752c849cff622f191efbeb	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	107.0	16.0
df78ce0cf8112b7844d51db1c0f2b33f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0
5c235b19d39bd349b6bc04d3aa111e91	8.0	0.0	0.0	0.0	20.0	0.0	34.0	0.0	0.0	20.0	15.0	49.0
51bde96c4e49f9f49275bc07ccfcd51e	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
9ba92360935efcbfaa93059cba980194	16.0	60.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0
e30248965aaeb8d047332bc615c00b5b	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0
8c61e5b2b0077b2ead0e39a0e42f7839	0.0	44.0	0.0	0.0	0.0	0.0	0.0	40.0	60.0	0.0	0.0	0.0
98bc6955d011fee152cbfcdb49433f39	45.0	0.0	0.0	35.0	11.0	10.0	12.0	9.0	0.0	0.0	0.0	21.0
16c47ada4d474847f242f05a150020a0	44.0	0.0	0.0	17.0	0.0	14.0	0.0	17.0	16.0	19.0	16.0	0.0
0641e0f1007c8f7bd1b99d37880f0b26	36.0	6.0	14.0	50.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
9cbb07612ff60840da663312681e04f9	0.0	38.0	59.0	0.0	0.0	10.0	14.0	0.0	22.0	0.0	0.0	0.0
9efb0a5c4c05d42f877d569486c0ff8a	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0
af7a864ef8eec0df347c87500b3eeca1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	57.0	0.0	0.0	0.0
2aaf44c0f75d718b4b0bcdf88eacce65	0.0	57.0	32.0	0.0	0.0	18.0	0.0	0.0	35.0	0.0	0.0	0.0
33ab125b16a625f071c96092ffb55016	0.0	0.0	0.0	42.0	0.0	36.0	39.0	0.0	0.0	0.0	25.0	0.0
3e6006f2f858d7271b2abda7818a60b0	28.0	10.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9f3605316968fc83037351d0c9b69a42	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
2e394cb0cbdc7b6fad00ba15bce2069d	0.0	18.0	49.0	0.0	5.0	0.0	0.0	0.0	63.0	0.0	0.0	6.0
eb96193d5ca31a5991151a4677340887	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ab7d17d322bc23d452e49d679270147	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0
d21c433d733b3964386811ea788b21a3	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0
e60cc4ab37c20f5a7e406d1aa0f7830d	0.0	53.0	16.0	0.0	0.0	0.0	0.0	30.0	31.0	0.0	0.0	10.0
27d461a6b271df5a60890b34011938fa	0.0	34.0	8.0	0.0	0.0	0.0	0.0	19.0	79.0	0.0	0.0	0.0
cc7bab9f427a715408ab66927234e457	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0
ff13f102534594073e7cd8b4c4519281	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0
70ad71261f1a8187871427646d1225c6	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
c58870cf229ce978c898e1fa0e9ebda6	9.0	54.0	25.0	0.0	0.0	0.0	0.0	32.0	19.0	0.0	0.0	0.0
bccb63199e81a771b76cd55e89bf513c	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0
fd169905dde508c54474fbe7fb604435	0.0	49.0	64.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0
b85ed31d5f0bff9924fd86e8a9eab5e2	0.0	19.0	10.0	0.0	0.0	0.0	0.0	40.0	70.0	0.0	0.0	0.0
9dd56364f52cc5a9b7130230f1c87ebb	0.0	0.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6740b50ae95ee1105b62ff19ec902f5d	30.0	11.0	38.0	42.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
665fa804a342b78ca59b1c54f5b01f75	0.0	56.0	11.0	6.0	0.0	17.0	12.0	0.0	27.0	0.0	0.0	9.0
75529a92e1a22112f46e3767d77bef77	0.0	18.0	36.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0
49f9faa2849f1f526bc9c704ab37c9e2	0.0	0.0	19.0	42.0	0.0	10.0	22.0	0.0	0.0	0.0	0.0	45.0
8f583c102cf449cd96f2217f53652846	28.0	0.0	0.0	32.0	0.0	25.0	22.0	0.0	0.0	0.0	0.0	30.0
3b1dc337a5f71163c46cb258c2eb45cd	13.0	22.0	0.0	0.0	0.0	0.0	6.0	27.0	60.0	0.0	0.0	9.0
a2c35805a3b75c9d3eee3d8597a7ea36	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0
ddcded3e74e393b38e513c1ee1c39e9b	31.0	8.0	0.0	15.0	7.0	20.0	9.0	12.0	0.0	9.0	11.0	14.0
d5cab4921796f06ebb10ecc2e2dda9bf	0.0	27.0	31.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0
3a7ea93d17660d7cf84e57376768d52e	9.0	0.0	0.0	7.0	23.0	27.0	13.0	0.0	0.0	0.0	13.0	43.0
1a6e52b3ad69cf7cf3f9e4b00fbb0355	0.0	22.0	43.0	0.0	0.0	0.0	24.0	0.0	46.0	0.0	0.0	0.0
d067f69278659a4d6d0536bfbe6e47a7	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0
bef81b7277a0de933763421e494496bf	0.0	0.0	0.0	30.0	0.0	35.0	25.0	0.0	19.0	0.0	26.0	0.0
1febf34e2e25d5689f3dcec853ca6216	0.0	7.0	26.0	0.0	0.0	0.0	0.0	35.0	49.0	0.0	3.0	14.0
0538a31fa349c7d8b6228f2192b174bd	0.0	0.0	0.0	23.0	0.0	50.0	21.0	0.0	0.0	0.0	12.0	28.0
a0fa24a0454add95a15020b8985b689b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0
6570d7a0717a3ece1e83fd3ad9c402e9	18.0	0.0	30.0	0.0	0.0	0.0	0.0	22.0	63.0	0.0	0.0	0.0
486422f56c6738c063e55a85a37818f1	0.0	41.0	0.0	17.0	0.0	0.0	0.0	16.0	59.0	0.0	0.0	0.0
7975e8dd3c974eb9fe8b069cba65ea2c	34.0	0.0	0.0	82.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	6.0
88929aae249a10f4dfdd76c92e1a7761	20.0	29.0	0.0	0.0	0.0	0.0	0.0	24.0	59.0	0.0	0.0	0.0
0ee3474e4e9602d1a1b0ebea9369e3c4	12.0	49.0	18.0	0.0	0.0	0.0	0.0	16.0	35.0	0.0	0.0	2.0
63e94ce5d1dcbb3a2f47ed862a46051d	0.0	25.0	0.0	0.0	0.0	3.0	0.0	26.0	78.0	0.0	0.0	0.0
70dbc92ff460eaf82744683ad274592f	14.0	0.0	21.0	7.0	0.0	0.0	5.0	32.0	45.0	7.0	0.0	0.0
f7d4a18a1185ac4f23174a538a0c3a30	0.0	77.0	0.0	0.0	0.0	0.0	32.0	0.0	22.0	0.0	0.0	0.0
9503b5515135204ff590b5a48aaae504	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0
7f15343a8fee0e249c38c60a8c55d108	0.0	30.0	43.0	14.0	12.0	13.0	0.0	0.0	0.0	0.0	14.0	5.0
40e12fdb75fc236a69bba106e858b551	0.0	7.0	0.0	0.0	0.0	0.0	3.0	77.0	44.0	0.0	0.0	0.0
f2059ee519df095141db5f0f1b82520f	0.0	116.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
d69c5615def242cb438eda3e218bbebc	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0
76ba93b5c85ede20e45f182b652a5963	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0
36fc5a43dc216c979419f0d023798a3d	0.0	15.0	22.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0
a99abf01d213e32298b744cbcc48fe65	41.0	0.0	0.0	40.0	0.0	20.0	0.0	9.0	0.0	0.0	6.0	13.0
dab8a686d880f2b8f9c0292088146bb9	65.0	0.0	0.0	10.0	0.0	13.0	0.0	0.0	25.0	0.0	7.0	8.0
c21805733b3aba971e8dca4206e0079a	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	13.0	0.0
02a647fd2710b07d791c34737a8329c9	0.0	11.0	17.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
07e53fb11dd77c4d91a379fe1c166047	71.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0
ec7106b98d86cca5be3fe910c51b148c	63.0	0.0	17.0	25.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0
ee79e7fd7df5f93cbfc60c26c0c72c5d	0.0	79.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0
9e76c783fc6557e77148bad61b75b08b	0.0	0.0	0.0	25.0	0.0	19.0	0.0	60.0	0.0	0.0	23.0	0.0
10a70b3190ee1fe8b674ac4c2f44bb83	21.0	0.0	0.0	0.0	24.0	63.0	0.0	0.0	0.0	0.0	0.0	18.0
3fb2f39df51a6b71c221bed2037f9af0	20.0	0.0	12.0	12.0	8.0	22.0	13.0	11.0	6.0	10.0	12.0	0.0
