Feature.ID,kingdom,phylum,class,order,family,genus,species,BS1,BS2,BS3,BW1,BW2,BW3,NuBotR1,NuBotR2,NuBotR3,NuTopR1,NuTopR2,NuTopR3,NyBotR1,NyBotR2,NyBotR3,NyTopR1,NyTopR2,NyTopR3
cc71bb1da26f9ec7cd8023651286128c,d__Bacteria,p__Spirochaetota,c__Leptospirae,o__Leptospirales,f__Leptospiraceae,g__RBG-16-49-21,s__metagenome,0,0,7,0,0,0,,,,,,,,,,,,
523d38603e9505758e9b510b36f0d9ec,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__Candidatus_Nostocoida,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
de78237c8360a870b994300fe39adeaf,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,s__uncultured_Myxococcales,4,0,0,0,0,0,,,,,,,,,,,,
ec3893d79518003b5c80c423611bf456,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Diplorickettsiales,f__Diplorickettsiaceae,g__uncultured,"",0,5,0,0,0,0,,,,,,,,,,,,
52170ef9be5240eb29c49163fa99415c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__uncultured,f__uncultured,g__uncultured,s__uncultured_bacterium,0,17,0,0,0,0,,,,,,,,,,,,
bc14c3802baa188d4efc90adccde8092,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiaceae,g__Rickettsia,"",0,0,85,0,0,0,,,,,,,,,,,,
23d7c30fa7c2feb1d2d3d4158395fceb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,"","",0,0,7,0,0,0,,,,,,,,,,,,
1be84c19dc2008f2988b6ed92feabdda,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia,f__Hungateiclostridiaceae,g__Ruminiclostridium,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
581533e8e6902246c8c335bcef25fcf0,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfosarcinaceae,g__Sva0081_sediment_group,s__uncultured_bacterium,4,0,0,0,0,0,,,,,,,,,,,,
f1a2eb50d4e8b0692e1062a8270da4b6,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Candidatus_Moduliflexus,s__bacterium_UASB14,0,5,0,0,0,0,,,,,,,,,,,,
07226519075cbb222fd023a8eb2a1e05,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Micavibrionales,f__uncultured,g__uncultured,"",0,17,0,0,0,0,,,,,,,,,,,,
2b2ec26edf15660e49d4cc1267d14688,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__Unknown_Family,g__Candidatus_Ovatusbacter,s__uncultured_bacterium,0,0,0,20,37,28,,,,,,,,,,,,
4f60624aaf2d1109f9d89fcb8b323ff1,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__RBG-13-54-9,f__RBG-13-54-9,g__RBG-13-54-9,s__metagenome,0,0,7,0,0,0,,,,,,,,,,,,
034f8e5ff7ff4d3d3750e165e2a6acd2,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,"",0,0,8,0,0,0,,,,,,,,,,,,
e4294e9188a918e84329e69a2e237772,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,"","","","",4,0,0,0,0,0,,,,,,,,,,,,
ce03d0c37740f788889a02aac92955e4,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,"","",0,5,0,0,0,0,,,,,,,,,,,,
e99eb1dc63fe7503e484a1747f9e0cd4,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__0319-6G20,g__0319-6G20,s__uncultured_deep-sea,0,13,4,0,0,0,,,,,,,,,,,,
c6ad9637214d6c055cc1b8b43484f92d,d__Bacteria,p__Firmicutes,c__Clostridia,o__Eubacteriales,f__Eubacteriaceae,g__Acetobacterium,"",65,0,19,0,0,0,,,,,,,,,,,,
e7f9f7afd0533832c6f440e21d47866c,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,"",0,0,7,0,0,0,,,,,,,,,,,,
9bca0f104dc0d63c6e654f3a29eae068,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__MSB-5E12,f__MSB-5E12,g__MSB-5E12,s__uncultured_Chloroflexi,0,0,8,0,0,0,,,,,,,,,,,,
db376b0a2bcbb1de699981ffb2f7ff74,d__Bacteria,p__Sva0485,c__Sva0485,o__Sva0485,f__Sva0485,g__Sva0485,"",4,0,0,0,0,0,,,,,,,,,,,,
0b9dc2b3237dab8e4c35f0e3e8235aef,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,"","","","",0,5,0,0,0,0,,,,,,,,,,,,
fc53f4c6401c6a2fb8190bdb3bb60648,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Arenimonas,"",0,10,7,0,0,0,,,,,,,,,,,,
d1e68d6a24d513470cf3de7fdeb4019c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,"","",32,0,52,0,0,0,,,,,,,,,,,,
e1f1de8f0d4ac171c9b6f34ef0f94758,d__Bacteria,p__Actinobacteriota,c__MB-A2-108,o__MB-A2-108,f__MB-A2-108,g__MB-A2-108,s__uncultured_bacterium,0,0,7,0,0,0,,,,,,,,,,,,
d4e3806138a673bef15df1b76a69c41f,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__Sandaracinus,"",0,0,8,0,0,0,,,,,,,,,,,,
7e593809bdc2d567c070765210c6759c,d__Bacteria,p__Actinobacteriota,c__Coriobacteriia,o__OPB41,f__OPB41,g__OPB41,"",4,0,0,0,0,0,,,,,,,,,,,,
8c276400aea239db0b632a0028d85012,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,"","",0,0,5,0,0,0,,,,,,,,,,,,
c1c678964d6929b7fb14ce8a9035963d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured,s__uncultured_Ohtaekwangia,0,8,9,0,0,0,,,,,,,,,,,,
7d2377aac0d987a333042661064ae3e8,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,s__planctomycete_str.,18,54,12,0,0,0,,,,,,,,,,,,
df5c433b4efc094f1db42269c9258ff0,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__mle1-8,f__mle1-8,g__mle1-8,"",0,0,7,0,0,0,,,,,,,,,,,,
fb800d4d7cd0a8e0da07b414fcf21b8c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__Algoriphagus,s__uncultured_Hongiella,0,0,8,0,0,0,,,,,,,,,,,,
83ddf795f11bce61f7682445494b618c,d__Bacteria,p__MBNT15,c__MBNT15,o__MBNT15,f__MBNT15,g__MBNT15,s__uncultured_Syntrophaceae,4,0,0,0,0,0,,,,,,,,,,,,
37867869f7c347ba442b09a1a44e8e9d,d__Bacteria,p__Spirochaetota,c__Leptospirae,o__Leptospirales,f__Leptospiraceae,g__RBG-16-49-21,s__uncultured_bacterium,0,0,5,0,0,0,,,,,,,,,,,,
f946b50381ec921baf3aeb617487cae2,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,s__uncultured_Anaeromyxobacter,0,7,10,0,0,0,,,,,,,,,,,,
2a7ee4dac30b7aade0f48e7fc21283df,d__Bacteria,p__Dependentiae,c__Babeliae,o__Babeliales,f__Vermiphilaceae,g__Vermiphilaceae,s__uncultured_bacterium,7,24,53,0,0,0,,,,,,,,,,,,
1ce814d5f50f8243a24a7c49ebde2e82,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae,o__WCHB1-41,f__WCHB1-41,g__WCHB1-41,"",0,0,7,0,0,0,,,,,,,,,,,,
0ad697107302f2bc88c709d647094c52,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,"","","","",0,0,8,0,0,0,,,,,,,,,,,,
b3c8ed218c95187fc1793412fa2f5397,d__Bacteria,p__Bacteroidota,c__Kryptonia,o__Kryptoniales,f__BSV26,g__BSV26,s__uncultured_prokaryote,4,0,0,0,0,0,,,,,,,,,,,,
60eb28a286f24f710fc6d9aa7e753693,d__Bacteria,p__Firmicutes,c__Clostridia,o__Oscillospirales,f__Ruminococcaceae,g__uncultured,s__uncultured_rumen,0,0,5,0,0,0,,,,,,,,,,,,
eebefb2d6c833b89a8431d971aa4dec4,d__Bacteria,"","","","","","",0,3,14,0,0,0,,,,,,,,,,,,
eb28b1a40981d38e6a0aab251174dae1,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Kineosporiales,f__Kineosporiaceae,g__Kineosporia,"",0,84,0,0,0,0,,,,,,,,,,,,
9cff202da369733c7cc2f7fc7eb774b0,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__Pedosphaeraceae,s__uncultured_bacterium,0,0,7,0,0,0,,,,,,,,,,,,
b0746e6da2faafec0cca068c593d0625,d__Bacteria,p__Planctomycetota,c__Pla3_lineage,o__Pla3_lineage,f__Pla3_lineage,g__Pla3_lineage,s__uncultured_planctomycete,0,0,8,0,0,0,,,,,,,,,,,,
ad47675f23dfcbe432de2b3ef026312c,d__Bacteria,p__WS2,c__WS2,o__WS2,f__WS2,g__WS2,s__uncultured_Firmicutes,4,0,0,0,0,0,,,,,,,,,,,,
5f0af0d673456025d017515d8d352c08,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia,f__Hungateiclostridiaceae,g__Ruminiclostridium,s__uncultured_bacterium,0,0,5,0,0,0,,,,,,,,,,,,
749f2524c11d92c3d8948dde93509210,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium_sensu_stricto_1,s__Clostridium_gasigenes,0,0,17,0,0,0,,,,,,,,,,,,
4078fc5ccccbf133e10b6bf4f6461c02,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pirellula,"",0,55,29,0,0,0,,,,,,,,,,,,
6b7af6a8a0687ddf7aa4a6069c342cf3,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Chthoniobacterales,f__Chthoniobacteraceae,g__Chthoniobacter,s__uncultured_bacterium,0,0,7,0,0,0,,,,,,,,,,,,
3f035edb15981799183a17747d007547,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Gastranaerophilales,f__Gastranaerophilales,g__Gastranaerophilales,"",0,0,8,0,0,0,,,,,,,,,,,,
8ec92359b53e07e8cab37b2c620e08a3,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__uncultured,"",4,0,0,0,0,0,,,,,,,,,,,,
8d49de5c15ba79afcb1c33ef4acdb314,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,"","","",0,0,5,0,0,0,,,,,,,,,,,,
b078443b6ff39fc4270a6fbce41a41a9,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfosarcinaceae,g__Incertae_Sedis,"",0,0,17,0,0,0,,,,,,,,,,,,
d101599ee1ddf18f6cfde88752489fcd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__TRA3-20,g__TRA3-20,"",0,38,46,0,0,0,,,,,,,,,,,,
f39ebf527bfb0530eac6f5c281ff48b4,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Gastranaerophilales,f__Gastranaerophilales,g__Gastranaerophilales,"",0,0,7,0,0,0,,,,,,,,,,,,
140afd29b53055b4eea69f2ac019baa1,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,"","",0,0,8,0,0,0,,,,,,,,,,,,
917dd41cc28236daa2e4fa0c19f7368a,d__Bacteria,"","","","","","",4,0,0,0,0,0,,,,,,,,,,,,
2d79cd50d11aeb5d9a278aed9e47aada,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__Pedosphaeraceae,s__uncultured_bacterium,0,0,5,0,0,0,,,,,,,,,,,,
b61a3d6af91349dd0254388c48ea0eaf,d__Bacteria,p__Acidobacteriota,c__Subgroup_18,o__Subgroup_18,f__Subgroup_18,g__Subgroup_18,"",0,0,17,0,0,0,,,,,,,,,,,,
fd1098cd571337c869bc804919b0f630,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,"","",0,35,49,0,0,0,,,,,,,,,,,,
31b17bdec4a363a576167455cd793b27,d__Bacteria,p__Firmicutes,c__Limnochordia,o__Limnochordales,f__Limnochordaceae,g__Limnochordaceae,s__uncultured_compost,0,0,7,0,0,0,,,,,,,,,,,,
ff928ac7bdc7f772ea4cf82d251dd5fb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__Rickettsiales,g__Candidatus_Jidaibacter,s__uncultured_Alphaproteobacteria,0,0,8,0,0,0,,,,,,,,,,,,
a3e44a37a7a327887b3da479a15b1280,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Methanofastidiosales,f__Methanofastidiosaceae,g__Candidatus_Methanofastidiosum,"",4,0,0,0,0,0,,,,,,,,,,,,
4f84250ce8fdff622eea97124c1a353b,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Frankiales,f__Frankiales,g__Frankiales,s__uncultured_bacterium,0,0,5,0,0,0,,,,,,,,,,,,
48be51f5c7c7f8649b7453f34dd0850e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylomonadaceae,g__Methylobacter,"",0,0,17,0,0,0,,,,,,,,,,,,
65057f7432d10c06a93825a2c04dccde,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Peptostreptococcaceae,g__Romboutsia,"",0,0,84,0,0,0,,,,,,,,,,,,
da90156586093b03c441984b6a64e044,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__SBR1031,g__SBR1031,"",0,0,7,0,0,0,,,,,,,,,,,,
4cb467df7a0cc7bdd2e20803039a3cc1,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__uncultured,s__uncultured_Actinomycetales,0,0,8,0,0,0,,,,,,,,,,,,
e17daedd3a3d76b7033255cae07b60a2,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__uncultured,s__uncultured_Planctomycetales,4,0,0,0,0,0,,,,,,,,,,,,
79ba7304720d106e8c65c4d813f4b300,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Leptolyngbyales,f__Leptolyngbyaceae,g__uncultured,s__filamentous_cyanobacterium,0,0,5,0,0,0,,,,,,,,,,,,
850afeaf4e2cf4d55dad1624fd34c505,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella,s__uncultured_bacterium,0,0,17,0,0,0,,,,,,,,,,,,
4d5b8c2c09a9e464f466f3ddc5ab1de5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__uncultured,"",83,0,0,0,0,0,,,,,,,,,,,,
219aae7cbd43293a317e0ad36d907bf0,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,f__Desulfosarcinaceae,g__Desulfatirhabdium,s__uncultured_Desulfobacteraceae,0,0,7,0,0,0,,,,,,,,,,,,
5267dd9c04823bb16edea6b8224abb15,d__Bacteria,p__NKB15,c__NKB15,o__NKB15,f__NKB15,g__NKB15,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
b9e694dc3704a1d47bfc52b4c21d6055,d__Bacteria,p__Latescibacterota,c__Latescibacteria,o__Latescibacterales,f__Latescibacteraceae,g__Candidatus_Latescibacter,s__uncultured_bacterium,4,0,0,0,0,0,,,,,,,,,,,,
5b5fc123a0442e17f6e0241c8885e168,d__Bacteria,p__Hydrogenedentes,c__Hydrogenedentia,o__Hydrogenedentiales,f__Hydrogenedensaceae,g__Hydrogenedensaceae,"",0,0,5,0,0,0,,,,,,,,,,,,
9353e79c40981929df5b3fe39df5d056,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Vaucheria_litorea,0,0,17,0,0,0,,,,,,,,,,,,
6e94f695f7063d289efb164837dd0927,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,"","","",23,15,45,0,0,0,,,,,,,,,,,,
48aee65fb87138223711cc25bb2e09aa,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylomonadaceae,g__Methyloglobulus,s__Methyloglobulus_morosus,0,0,7,0,0,0,,,,,,,,,,,,
25f8adaa44337205896af5a208a9be14,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,s__uncultured_Polynucleobacter,0,0,8,0,0,0,,,,,,,,,,,,
b895fe90dbd3c76cfa2f1c0bc110dcf3,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,"",4,0,0,0,0,0,,,,,,,,,,,,
314df0512d218a60695141dfc054dedd,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__A4b,s__uncultured_bacterium,0,0,5,0,0,0,,,,,,,,,,,,
4ecab89d3fbad53612401d0bd86dde0a,d__Bacteria,p__Proteobacteria,"","","","","",0,0,17,0,0,0,,,,,,,,,,,,
44e8507100072548cd31773d6c58e05c,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__uncultured,g__uncultured,"",20,54,9,0,0,0,,,,,,,,,,,,
afd9a4eac39ff52fd1997e24a0fcbe41,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Cyclobacteriaceae,g__uncultured,s__Aquiflexum_sp.,0,0,7,0,0,0,,,,,,,,,,,,
f5483c5c4861f9be8b1acd9c0e9b4d49,d__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__KD3-10,s__metagenome,0,0,8,0,0,0,,,,,,,,,,,,
c574edb0820ba9b88bdd0fb7f28873bb,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Gloeotilopsis_sterilis,4,0,0,0,0,0,,,,,,,,,,,,
ed7b2014ab92e26ebf8a5d374abd9f31,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Tyzzerella,"",0,0,5,0,0,0,,,,,,,,,,,,
320b0d672e2af7cea04def5eae187e0a,d__Bacteria,p__Schekmanbacteria,c__Schekmanbacteria,o__Schekmanbacteria,f__Schekmanbacteria,g__Schekmanbacteria,s__uncultured_Syntrophobacterales,0,0,17,0,0,0,,,,,,,,,,,,
8261dfbc9325def9a216ffa976439370,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,"",0,83,0,0,0,0,,,,,,,,,,,,
aa5346b45286cae10208bee51b0e1c92,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Marinilabiliaceae,g__uncultured,"",0,0,7,0,0,0,,,,,,,,,,,,
fd9d7415a60d0482a31801a563855586,d__Bacteria,p__Caldisericota,c__Caldisericia,o__Caldisericales,f__LF045,g__LF045,s__metagenome,0,0,8,0,0,0,,,,,,,,,,,,
9e9191059b6b28461782ae7fbb2cf479,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,"","","",4,0,0,0,0,0,,,,,,,,,,,,
f09b108b11e4708b3e761a6880cc7acf,d__Bacteria,p__Patescibacteria,c__WWE3,o__WWE3,f__WWE3,g__WWE3,s__uncultured_bacterium,0,0,5,0,0,0,,,,,,,,,,,,
fe416c72555516ceb55c78ab742fef48,d__Bacteria,p__Actinobacteriota,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,"",0,0,17,0,0,0,,,,,,,,,,,,
102fc16adc262f00c457357b35540be5,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Planctomycetales,f__Rubinisphaeraceae,g__uncultured,"",0,51,32,0,0,0,,,,,,,,,,,,
6b00f78586d417d647a559002fb9a59a,d__Bacteria,p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,s__metagenome,0,0,7,0,0,0,,,,,,,,,,,,
495619e6c51e1e0955975577268afaf7,d__Bacteria,p__Cyanobacteria,c__Vampirivibrionia,o__Obscuribacterales,f__Obscuribacteraceae,g__Candidatus_Obscuribacter,"",0,0,8,0,0,0,,,,,,,,,,,,
576473550f0176a1efb8eee968382f4b,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__0319-6G20,g__0319-6G20,s__uncultured_bacterium,4,0,0,0,0,0,,,,,,,,,,,,
da239adea00fbd524090111f0241d5d3,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__Colacium_sp.,0,0,5,0,0,0,,,,,,,,,,,,
8ab364c3f233cfca439efeea6730505c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,"","",0,0,17,0,0,0,,,,,,,,,,,,
bebe967153d10d595b9244a947ef1a0a,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__uncultured,"",0,0,83,0,0,0,,,,,,,,,,,,
3f9743a96e8d4bfffbd6b96c69f7284f,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Isosphaerales,f__Isosphaeraceae,g__uncultured,"",0,0,7,0,0,0,,,,,,,,,,,,
9bfbb8de4d1737de1b3edc0abd185cfe,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
b6e4e994c1843a7338d62f510ef1273d,d__Bacteria,p__Sva0485,c__Sva0485,o__Sva0485,f__Sva0485,g__Sva0485,s__uncultured_Desulfuromonadales,4,0,0,0,0,0,,,,,,,,,,,,
636d4565c9739773f660d876d684da08,d__Bacteria,p__Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,"",0,0,5,0,0,0,,,,,,,,,,,,
67e0a3339c05b3c605143125d1f25815,d__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Anaerolineales,f__Anaerolineaceae,g__Anaerolinea,"",0,0,17,0,0,0,,,,,,,,,,,,
7042c50d8d0b4021f932c3f04797e841,d__Bacteria,p__Margulisbacteria,c__Margulisbacteria,o__Margulisbacteria,f__Margulisbacteria,g__Margulisbacteria,s__uncultured_bacterium,0,0,0,7,37,39,,,,,,,,,,,,
a9db1b68e1bb6748beb5bf3f1d1f4966,d__Archaea,p__Halobacterota,c__Methanosarcinia,o__Methanosarciniales,f__Methanosaetaceae,g__Methanosaeta,"",0,0,7,0,0,0,,,,,,,,,,,,
49be96e0f57e9d4cd98f17147c33f1ee,d__Bacteria,p__Planctomycetota,c__Phycisphaerae,o__MSBL9,f__KCLunmb-38-53,g__KCLunmb-38-53,s__uncultured_bacterium,0,0,8,0,0,0,,,,,,,,,,,,
1e843f66756d2b16c4127e0680626b3a,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Tyzzerella,s__uncultured_Clostridium,4,0,0,0,0,0,,,,,,,,,,,,
9a61b0886fa1a051aa9ef6f1b1e0c002,d__Bacteria,"","","","","","",0,0,5,0,0,0,,,,,,,,,,,,
60b88159988410135f5727caf658f5b7,d__Bacteria,p__Bdellovibrionota,c__Bdellovibrionia,o__Bacteriovoracales,f__Bacteriovoracaceae,g__Peredibacter,"",0,0,17,0,0,0,,,,,,,,,,,,
5d8b0f05ed555f7a31b7b7c466451a1b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Sutterellaceae,g__uncultured,"",82,0,0,0,0,0,,,,,,,,,,,,
3961399132e9778fd5e1f2d14d0940a8,d__Bacteria,"","","","","","",0,0,7,0,0,0,,,,,,,,,,,,
68b46e2033220f64f7760daa3fb4af15,d__Bacteria,p__Armatimonadota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,"",0,0,8,0,0,0,,,,,,,,,,,,
9b0cabed6b14600b2dc78377c73a9a4c,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,"","",4,0,0,0,0,0,,,,,,,,,,,,
c22f80acbd1485ad3631c365daf42d60,d__Archaea,p__Nanoarchaeota,c__Nanoarchaeia,o__Woesearchaeales,f__Woesearchaeales,g__Woesearchaeales,"",0,0,5,0,0,0,,,,,,,,,,,,
a8d9d70cd3c7980f14f3040f601aca87,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridia,f__Hungateiclostridiaceae,g__uncultured,s__uncultured_Ruminococcaceae,0,0,17,0,0,0,,,,,,,,,,,,
13a8904a239cc292ec30dbe3f834daa5,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,"",38,19,25,0,0,0,,,,,,,,,,,,
5c0b6a31ac3a27798b7beb83a6d91096,d__Bacteria,p__Verrucomicrobiota,c__Kiritimatiellae,o__WCHB1-41,f__WCHB1-41,g__WCHB1-41,s__uncultured_Verrucomicrobia,0,0,7,0,0,0,,,,,,,,,,,,
d5d22e5b3ccb4eeed8d1de011e47562a,d__Bacteria,p__Acidobacteriota,c__Acidobacteriae,o__Bryobacterales,f__Bryobacteraceae,g__Bryobacter,"",0,0,8,0,0,0,,,,,,,,,,,,
f3be488115b58f3f2c33d2937d108dfe,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_10,s__uncultured_bacterium,4,0,0,0,0,0,,,,,,,,,,,,
875411adf1506374b06f93ba934efe57,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Cytophagales,f__Spirosomaceae,g__uncultured,s__metagenome,0,0,5,0,0,0,,,,,,,,,,,,
8f1f0c16b5ae8d0f4a9f295ceefeb311,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Prolixibacteraceae,g__uncultured,s__uncultured_prokaryote,0,0,17,0,0,0,,,,,,,,,,,,
08dd96e6dcc12bf9db8e1404834c35aa,d__Bacteria,p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,"",37,10,35,0,0,0,,,,,,,,,,,,
e7c79b5a4ba8cf899caaa9022955c9c3,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Gemmatales,f__Gemmataceae,g__uncultured,"",0,0,7,0,0,0,,,,,,,,,,,,
